cross_pair,d0_cross,d0_same,abs_diff
cross_stall_r5__temp_opt_r7,0.076307,0.076297,1e-05
cross_stall_r5__temp_opt_r8,0.03568,0.035754,7.4e-05
cross_stall_r5__temp_opt_r9,0.036827,0.036865,3.8e-05
cross_stall_r6__lead_cont_r1,0.362833,0.362822,1.1e-05
cross_stall_r6__lead_cont_r10,0.343344,0.343291,5.3e-05
cross_stall_r6__lead_cont_r11,0.345245,0.345368,0.000123
cross_stall_r6__lead_cont_r12,0.397172,0.397414,0.000242
cross_stall_r6__lead_cont_r2,0.386896,0.388017,0.001121
cross_stall_r6__lead_cont_r3,0.347083,0.347094,1.1e-05
cross_stall_r6__lead_cont_r4,0.345255,0.345368,0.000113
cross_stall_r6__lead_cont_r5,0.353237,0.353285,4.8e-05
cross_stall_r6__lead_cont_r6,0.382729,0.382509,0.00022
cross_stall_r6__lead_cont_r7,0.397345,0.397414,6.9e-05
cross_stall_r6__lead_cont_r8,0.342798,0.342788,1e-05
cross_stall_r6__lead_cont_r9,0.369723,0.369377,0.000346
cross_stall_r6__lead_nec_r1,0.025306,0.025312,6e-06
cross_stall_r6__lead_nec_r10,0.033493,0.033551,5.8e-05
cross_stall_r6__lead_nec_r11,0.029704,0.029666,3.8e-05
cross_stall_r6__lead_nec_r12,0.047172,0.046802,0.00037
cross_stall_r6__lead_nec_r2,0.049375,0.049348,2.7e-05
cross_stall_r6__lead_nec_r3,0.031549,0.031665,0.000116
cross_stall_r6__lead_nec_r4,0.044815,0.044825,1e-05
cross_stall_r6__lead_nec_r5,0.029661,0.029666,5e-06
cross_stall_r6__lead_nec_r6,0.050703,0.050582,0.000121
cross_stall_r6__lead_nec_r7,0.047345,0.046802,0.000543
cross_stall_r6__lead_nec_r8,0.0329,0.032852,4.8e-05
cross_stall_r6__lead_nec_r9,0.03825,0.038253,3e-06
cross_stall_r6__lead_opt_r1,0.038478,0.038458,2e-05
cross_stall_r6__lead_opt_r10,0.025184,0.025197,1.3e-05
cross_stall_r6__lead_opt_r11,0.064866,0.064867,1e-06
cross_stall_r6__lead_opt_r12,0.052838,0.053168,0.00033
cross_stall_r6__lead_opt_r2,0.054973,0.054978,5e-06
cross_stall_r6__lead_opt_r3,0.028001,0.028153,0.000152
cross_stall_r6__lead_opt_r4,0.052706,0.052438,0.000268
cross_stall_r6__lead_opt_r5,0.023293,0.023178,0.000115
cross_stall_r6__lead_opt_r6,0.035272,0.035304,3.2e-05
cross_stall_r6__lead_opt_r7,0.026763,0.02682,5.7e-05
cross_stall_r6__lead_opt_r8,0.016658,0.016723,6.5e-05
cross_stall_r6__lead_opt_r9,0.023308,0.023423,0.000115
cross_stall_r6__temp_opt_r1,0.073514,0.073579,6.5e-05
cross_stall_r6__temp_opt_r10,0.081482,0.081488,6e-06
cross_stall_r6__temp_opt_r11,0.072532,0.07267,0.000138
cross_stall_r6__temp_opt_r12,0.033929,0.033854,7.5e-05
cross_stall_r6__temp_opt_r2,0.068759,0.068756,3e-06
cross_stall_r6__temp_opt_r3,0.048631,0.048639,8e-06
cross_stall_r6__temp_opt_r4,0.062266,0.062288,2.2e-05
cross_stall_r6__temp_opt_r5,0.039407,0.039375,3.2e-05
cross_stall_r6__temp_opt_r6,0.038833,0.038678,0.000155
cross_stall_r6__temp_opt_r7,0.074621,0.07443,0.000191
cross_stall_r6__temp_opt_r8,0.019067,0.019154,8.7e-05
cross_stall_r6__temp_opt_r9,0.003806,0.003846,4e-05
cross_stall_r7__lead_cont_r1,0.359723,0.359565,0.000158
cross_stall_r7__lead_cont_r10,0.340234,0.340237,3e-06
cross_stall_r7__lead_cont_r11,0.342135,0.34217,3.5e-05
cross_stall_r7__lead_cont_r12,0.394062,0.394652,0.00059
cross_stall_r7__lead_cont_r2,0.383786,0.383724,6.2e-05
cross_stall_r7__lead_cont_r3,0.343973,0.343928,4.5e-05
cross_stall_r7__lead_cont_r4,0.342145,0.34217,2.5e-05
cross_stall_r7__lead_cont_r5,0.350128,0.350117,1.1e-05
cross_stall_r7__lead_cont_r6,0.379619,0.37969,7.1e-05
cross_stall_r7__lead_cont_r7,0.394235,0.394652,0.000417
cross_stall_r7__lead_cont_r8,0.339688,0.339508,0.00018
cross_stall_r7__lead_cont_r9,0.366613,0.366843,0.00023
cross_stall_r7__lead_nec_r1,0.022196,0.022194,2e-06
cross_stall_r7__lead_nec_r10,0.030382,0.030548,0.000166
cross_stall_r7__lead_nec_r11,0.026594,0.026617,2.3e-05
cross_stall_r7__lead_nec_r12,0.044062,0.044107,4.5e-05
cross_stall_r7__lead_nec_r2,0.046265,0.046006,0.000259
cross_stall_r7__lead_nec_r3,0.028439,0.028335,0.000104
cross_stall_r7__lead_nec_r4,0.041705,0.041669,3.6e-05
cross_stall_r7__lead_nec_r5,0.026551,0.026617,6.6e-05
cross_stall_r7__lead_nec_r6,0.047593,0.048118,0.000525
cross_stall_r7__lead_nec_r7,0.044235,0.044238,3e-06
cross_stall_r7__lead_nec_r8,0.02979,0.029789,1e-06
cross_stall_r7__lead_nec_r9,0.03514,0.035162,2.2e-05
cross_stall_r7__lead_opt_r1,0.035368,0.035304,6.4e-05
cross_stall_r7__lead_opt_r10,0.022074,0.022072,2e-06
cross_stall_r7__lead_opt_r11,0.061756,0.061713,4.3e-05
cross_stall_r7__lead_opt_r12,0.049728,0.049808,8e-05
cross_stall_r7__lead_opt_r2,0.051863,0.051927,6.4e-05
cross_stall_r7__lead_opt_r3,0.024891,0.024884,7e-06
cross_stall_r7__lead_opt_r4,0.049596,0.049488,0.000108
cross_stall_r7__lead_opt_r5,0.020706,0.020722,1.6e-05
cross_stall_r7__lead_opt_r6,0.032162,0.031966,0.000196
cross_stall_r7__lead_opt_r7,0.025252,0.025268,1.6e-05
cross_stall_r7__lead_opt_r8,0.017922,0.01789,3.2e-05
cross_stall_r7__lead_opt_r9,0.020249,0.020132,0.000117
cross_stall_r7__temp_opt_r1,0.070404,0.070581,0.000177
cross_stall_r7__temp_opt_r10,0.078372,0.078333,3.9e-05
cross_stall_r7__temp_opt_r11,0.069422,0.069513,9.1e-05
cross_stall_r7__temp_opt_r12,0.034879,0.034932,5.3e-05
cross_stall_r7__temp_opt_r2,0.065649,0.065996,0.000347
cross_stall_r7__temp_opt_r3,0.045521,0.045471,5e-05
cross_stall_r7__temp_opt_r4,0.059757,0.059787,3e-05
cross_stall_r7__temp_opt_r5,0.036298,0.036174,0.000124
cross_stall_r7__temp_opt_r6,0.035723,0.035754,3.1e-05
cross_stall_r7__temp_opt_r7,0.072242,0.072168,7.4e-05
cross_stall_r7__temp_opt_r8,0.022314,0.02231,4e-06
cross_stall_r7__temp_opt_r9,0.006933,0.00696,2.7e-05
cross_stall_r8__lead_cont_r1,0.349053,0.348888,0.000165
cross_stall_r8__lead_cont_r10,0.329564,0.329534,3e-05
cross_stall_r8__lead_cont_r11,0.331465,0.331474,9e-06
cross_stall_r8__lead_cont_r12,0.383392,0.383311,8.1e-05
cross_stall_r8__lead_cont_r2,0.373116,0.372972,0.000144
cross_stall_r8__lead_cont_r3,0.333303,0.333374,7.1e-05
cross_stall_r8__lead_cont_r4,0.331475,0.331474,1e-06
cross_stall_r8__lead_cont_r5,0.339457,0.339477,2e-05
cross_stall_r8__lead_cont_r6,0.368949,0.369108,0.000159
cross_stall_r8__lead_cont_r7,0.383565,0.383551,1.4e-05
cross_stall_r8__lead_cont_r8,0.329018,0.32914,0.000122
cross_stall_r8__lead_cont_r9,0.355943,0.355833,0.00011
cross_stall_r8__lead_nec_r1,0.011526,0.011563,3.7e-05
cross_stall_r8__lead_nec_r10,0.019713,0.019714,1e-06
cross_stall_r8__lead_nec_r11,0.015924,0.015883,4.1e-05
cross_stall_r8__lead_nec_r12,0.033392,0.033317,7.5e-05
cross_stall_r8__lead_nec_r2,0.035595,0.035602,7e-06
cross_stall_r8__lead_nec_r3,0.017769,0.017803,3.4e-05
cross_stall_r8__lead_nec_r4,0.031035,0.031043,8e-06
cross_stall_r8__lead_nec_r5,0.015881,0.015883,2e-06
cross_stall_r8__lead_nec_r6,0.036923,0.036895,2.8e-05
cross_stall_r8__lead_nec_r7,0.033565,0.033551,1.4e-05
cross_stall_r8__lead_nec_r8,0.01912,0.019154,3.4e-05
cross_stall_r8__lead_nec_r9,0.02447,0.024345,0.000125
cross_stall_r8__lead_opt_r1,0.024698,0.024695,3e-06
cross_stall_r8__lead_opt_r10,0.013997,0.013914,8.3e-05
cross_stall_r8__lead_opt_r11,0.051086,0.051175,8.9e-05
cross_stall_r8__lead_opt_r12,0.039058,0.039074,1.6e-05
cross_stall_r8__lead_opt_r2,0.041192,0.041159,3.3e-05
cross_stall_r8__lead_opt_r3,0.014721,0.014754,3.3e-05
cross_stall_r8__lead_opt_r4,0.038926,0.03904,0.000114
cross_stall_r8__lead_opt_r5,0.014821,0.014887,6.6e-05
cross_stall_r8__lead_opt_r6,0.021958,0.021988,3e-05
cross_stall_r8__lead_opt_r7,0.020221,0.020132,8.9e-05
cross_stall_r8__lead_opt_r8,0.016242,0.016225,1.7e-05
cross_stall_r8__lead_opt_r9,0.012301,0.012327,2.6e-05
cross_stall_r8__temp_opt_r1,0.059734,0.059787,5.3e-05
cross_stall_r8__temp_opt_r10,0.067702,0.067608,9.4e-05
cross_stall_r8__temp_opt_r11,0.058752,0.058766,1.4e-05
cross_stall_r8__temp_opt_r12,0.033813,0.033854,4.1e-05
cross_stall_r8__temp_opt_r2,0.054979,0.054978,1e-06
cross_stall_r8__temp_opt_r3,0.034851,0.034932,8.1e-05
cross_stall_r8__temp_opt_r4,0.050718,0.050582,0.000136
cross_stall_r8__temp_opt_r5,0.029379,0.029352,2.7e-05
cross_stall_r8__temp_opt_r6,0.025053,0.025067,1.4e-05
cross_stall_r8__temp_opt_r7,0.064082,0.0641,1.8e-05
cross_stall_r8__temp_opt_r8,0.025359,0.025397,3.8e-05
cross_stall_r8__temp_opt_r9,0.011737,0.011806,6.9e-05
cross_stall_r9__lead_cont_r1,0.371657,0.371865,0.000208
cross_stall_r9__lead_cont_r10,0.352168,0.351952,0.000216
cross_stall_r9__lead_cont_r11,0.354069,0.354037,3.2e-05
cross_stall_r9__lead_cont_r12,0.405995,0.405467,0.000528
cross_stall_r9__lead_cont_r2,0.39572,0.396099,0.000379
cross_stall_r9__lead_cont_r3,0.355907,0.355833,7.4e-05
cross_stall_r9__lead_cont_r4,0.354079,0.354037,4.2e-05
cross_stall_r9__lead_cont_r5,0.362061,0.361992,6.9e-05
cross_stall_r9__lead_cont_r6,0.391553,0.391344,0.000209
cross_stall_r9__lead_cont_r7,0.406168,0.406798,0.00063
cross_stall_r9__lead_cont_r8,0.351622,0.351776,0.000154
cross_stall_r9__lead_cont_r9,0.378547,0.378423,0.000124
cross_stall_r9__lead_nec_r1,0.03413,0.034107,2.3e-05
cross_stall_r9__lead_nec_r10,0.042316,0.042156,0.00016
cross_stall_r9__lead_nec_r11,0.038528,0.038458,7e-05
cross_stall_r9__lead_nec_r12,0.055995,0.056086,9.1e-05
cross_stall_r9__lead_nec_r2,0.058199,0.05813,6.9e-05
cross_stall_r9__lead_nec_r3,0.040373,0.04041,3.7e-05
cross_stall_r9__lead_nec_r4,0.053638,0.053682,4.4e-05
cross_stall_r9__lead_nec_r5,0.038485,0.038458,2.7e-05
cross_stall_r9__lead_nec_r6,0.059527,0.059442,8.5e-05
cross_stall_r9__lead_nec_r7,0.056168,0.056163,5e-06
cross_stall_r9__lead_nec_r8,0.041724,0.041669,5.5e-05
cross_stall_r9__lead_nec_r9,0.047073,0.046802,0.000271
cross_stall_r9__lead_opt_r1,0.047302,0.046802,0.0005
cross_stall_r9__lead_opt_r10,0.034008,0.034046,3.8e-05
cross_stall_r9__lead_opt_r11,0.07369,0.073744,5.4e-05
cross_stall_r9__lead_opt_r12,0.061662,0.061713,5.1e-05
cross_stall_r9__lead_opt_r2,0.063796,0.063577,0.000219
cross_stall_r9__lead_opt_r3,0.036825,0.036865,4e-05
cross_stall_r9__lead_opt_r4,0.06153,0.061414,0.000116
cross_stall_r9__lead_opt_r5,0.032028,0.031966,6.2e-05
cross_stall_r9__lead_opt_r6,0.044096,0.044107,1.1e-05
cross_stall_r9__lead_opt_r7,0.034442,0.034512,7e-05
cross_stall_r9__lead_opt_r8,0.022977,0.023002,2.5e-05
cross_stall_r9__lead_opt_r9,0.032131,0.031966,0.000165
cross_stall_r9__temp_opt_r1,0.082338,0.082355,1.7e-05
cross_stall_r9__temp_opt_r10,0.090306,0.090299,7e-06
cross_stall_r9__temp_opt_r11,0.081356,0.081488,0.000132
cross_stall_r9__temp_opt_r12,0.036353,0.036174,0.000179
cross_stall_r9__temp_opt_r2,0.077583,0.077598,1.5e-05
cross_stall_r9__temp_opt_r3,0.057454,0.057454,0.0
cross_stall_r9__temp_opt_r4,0.070165,0.069945,0.00022
cross_stall_r9__temp_opt_r5,0.048231,0.048118,0.000113
cross_stall_r9__temp_opt_r6,0.047657,0.048118,0.000461
cross_stall_r9__temp_opt_r7,0.081638,0.081488,0.00015
cross_stall_r9__temp_opt_r8,0.019096,0.019154,5.8e-05
cross_stall_r9__temp_opt_r9,0.01263,0.012669,3.9e-05
lead_cont_r1__temp_opt_r1,0.385735,0.384711,0.001024
lead_cont_r1__temp_opt_r10,0.393703,0.393452,0.000251
lead_cont_r1__temp_opt_r11,0.384753,0.384711,4.2e-05
lead_cont_r1__temp_opt_r12,0.368081,0.36806,2.1e-05
lead_cont_r1__temp_opt_r2,0.381142,0.381362,0.00022
lead_cont_r1__temp_opt_r3,0.360851,0.360787,6.4e-05
lead_cont_r1__temp_opt_r4,0.378827,0.379002,0.000175
lead_cont_r1__temp_opt_r5,0.363005,0.362924,8.1e-05
lead_cont_r1__temp_opt_r6,0.354517,0.354625,0.000108
lead_cont_r1__temp_opt_r7,0.362834,0.362822,1.2e-05
lead_cont_r1__temp_opt_r8,0.367707,0.367695,1.2e-05
lead_cont_r1__temp_opt_r9,0.359045,0.359059,1.4e-05
lead_cont_r10__temp_opt_r1,0.349967,0.35,3.3e-05
lead_cont_r10__temp_opt_r10,0.357934,0.357806,0.000128
lead_cont_r10__temp_opt_r11,0.348984,0.348888,9.6e-05
lead_cont_r10__temp_opt_r12,0.340341,0.340396,5.5e-05
lead_cont_r10__temp_opt_r2,0.345692,0.345756,6.4e-05
lead_cont_r10__temp_opt_r3,0.325257,0.325303,4.6e-05
lead_cont_r10__temp_opt_r4,0.344772,0.344712,6e-05
lead_cont_r10__temp_opt_r5,0.333789,0.333839,5e-05
lead_cont_r10__temp_opt_r6,0.326574,0.326574,0.0
lead_cont_r10__temp_opt_r7,0.329202,0.329166,3.6e-05
lead_cont_r10__temp_opt_r8,0.34363,0.343624,6e-06
lead_cont_r10__temp_opt_r9,0.339538,0.339508,3e-05
lead_cont_r11__temp_opt_r1,0.359351,0.359329,2.2e-05
lead_cont_r11__temp_opt_r10,0.367319,0.367261,5.8e-05
lead_cont_r11__temp_opt_r11,0.358369,0.358353,1.6e-05
lead_cont_r11__temp_opt_r12,0.345908,0.345942,3.4e-05
lead_cont_r11__temp_opt_r2,0.354835,0.354855,2e-05
lead_cont_r11__temp_opt_r3,0.334468,0.334523,5.5e-05
lead_cont_r11__temp_opt_r4,0.353251,0.353285,3.4e-05
lead_cont_r11__temp_opt_r5,0.339868,0.339956,8.8e-05
lead_cont_r11__temp_opt_r6,0.331723,0.331634,8.9e-05
lead_cont_r11__temp_opt_r7,0.337483,0.337489,6e-06
lead_cont_r11__temp_opt_r8,0.347416,0.347457,4.1e-05
lead_cont_r11__temp_opt_r9,0.341439,0.341489,5e-05
lead_cont_r12__temp_opt_r1,0.376343,0.376583,0.00024
lead_cont_r12__temp_opt_r10,0.384311,0.38434,2.9e-05
lead_cont_r12__temp_opt_r11,0.375361,0.375294,6.7e-05
lead_cont_r12__temp_opt_r12,0.384859,0.384711,0.000148
lead_cont_r12__temp_opt_r2,0.373179,0.373275,9.6e-05
lead_cont_r12__temp_opt_r3,0.359735,0.359565,0.00017
lead_cont_r12__temp_opt_r4,0.374754,0.374988,0.000234
lead_cont_r12__temp_opt_r5,0.373149,0.373275,0.000126
lead_cont_r12__temp_opt_r6,0.369343,0.369343,0.0
lead_cont_r12__temp_opt_r7,0.360933,0.360787,0.000146
lead_cont_r12__temp_opt_r8,0.394899,0.395117,0.000218
lead_cont_r12__temp_opt_r9,0.393366,0.393452,8.6e-05
lead_cont_r2__temp_opt_r1,0.361672,0.361712,4e-05
lead_cont_r2__temp_opt_r10,0.36964,0.369377,0.000263
lead_cont_r2__temp_opt_r11,0.36069,0.360787,9.7e-05
lead_cont_r2__temp_opt_r12,0.373696,0.373598,9.8e-05
lead_cont_r2__temp_opt_r2,0.358837,0.358851,1.4e-05
lead_cont_r2__temp_opt_r3,0.347099,0.347094,5e-06
lead_cont_r2__temp_opt_r4,0.360857,0.360787,7e-05
lead_cont_r2__temp_opt_r5,0.360545,0.360465,8e-05
lead_cont_r2__temp_opt_r6,0.356769,0.356747,2.2e-05
lead_cont_r2__temp_opt_r7,0.347634,0.347515,0.000119
lead_cont_r2__temp_opt_r8,0.384434,0.38434,9.4e-05
lead_cont_r2__temp_opt_r9,0.38309,0.38302,7e-05
lead_cont_r3__temp_opt_r1,0.357513,0.357508,5e-06
lead_cont_r3__temp_opt_r10,0.365481,0.365571,9e-05
lead_cont_r3__temp_opt_r11,0.356531,0.356495,3.6e-05
lead_cont_r3__temp_opt_r12,0.346124,0.346189,6.5e-05
lead_cont_r3__temp_opt_r2,0.352997,0.353024,2.7e-05
lead_cont_r3__temp_opt_r3,0.332629,0.332722,9.3e-05
lead_cont_r3__temp_opt_r4,0.351681,0.351776,9.5e-05
lead_cont_r3__temp_opt_r5,0.339432,0.339477,4.5e-05
lead_cont_r3__temp_opt_r6,0.331669,0.331634,3.5e-05
lead_cont_r3__temp_opt_r7,0.336079,0.336039,4e-05
lead_cont_r3__temp_opt_r8,0.348506,0.348418,8.8e-05
lead_cont_r3__temp_opt_r9,0.343277,0.343288,1.1e-05
lead_cont_r4__temp_opt_r1,0.329178,0.329166,1.2e-05
lead_cont_r4__temp_opt_r10,0.337146,0.337212,6.6e-05
lead_cont_r4__temp_opt_r11,0.328196,0.328333,0.000137
lead_cont_r4__temp_opt_r12,0.334504,0.334523,1.9e-05
lead_cont_r4__temp_opt_r2,0.325754,0.325731,2.3e-05
lead_cont_r4__temp_opt_r3,0.309715,0.309818,0.000103
lead_cont_r4__temp_opt_r4,0.326665,0.326653,1.2e-05
lead_cont_r4__temp_opt_r5,0.323273,0.323351,7.8e-05
lead_cont_r4__temp_opt_r6,0.318596,0.318593,3e-06
lead_cont_r4__temp_opt_r7,0.312769,0.312723,4.6e-05
lead_cont_r4__temp_opt_r8,0.343243,0.343288,4.5e-05
lead_cont_r4__temp_opt_r9,0.341449,0.341489,4e-05
lead_cont_r5__temp_opt_r1,0.36743,0.367468,3.8e-05
lead_cont_r5__temp_opt_r10,0.375398,0.375294,0.000104
lead_cont_r5__temp_opt_r11,0.366448,0.366843,0.000395
lead_cont_r5__temp_opt_r12,0.353533,0.353532,1e-06
lead_cont_r5__temp_opt_r2,0.362913,0.362924,1.1e-05
lead_cont_r5__temp_opt_r3,0.342546,0.342599,5.3e-05
lead_cont_r5__temp_opt_r4,0.361141,0.361131,1e-05
lead_cont_r5__temp_opt_r5,0.347797,0.347515,0.000282
lead_cont_r5__temp_opt_r6,0.339832,0.339956,0.000124
lead_cont_r5__temp_opt_r7,0.345373,0.345368,5e-06
lead_cont_r5__temp_opt_r8,0.355002,0.355033,3.1e-05
lead_cont_r5__temp_opt_r9,0.349432,0.349404,2.8e-05
lead_cont_r6__temp_opt_r1,0.354919,0.354855,6.4e-05
lead_cont_r6__temp_opt_r10,0.362805,0.362817,1.2e-05
lead_cont_r6__temp_opt_r11,0.353855,0.353845,1e-05
lead_cont_r6__temp_opt_r12,0.368305,0.368336,3.1e-05
lead_cont_r6__temp_opt_r2,0.352084,0.351952,0.000132
lead_cont_r6__temp_opt_r3,0.342103,0.342082,2.1e-05
lead_cont_r6__temp_opt_r4,0.354169,0.354283,0.000114
lead_cont_r6__temp_opt_r5,0.355229,0.355166,6.3e-05
lead_cont_r6__temp_opt_r6,0.352562,0.352595,3.3e-05
lead_cont_r6__temp_opt_r7,0.340639,0.340635,4e-06
lead_cont_r6__temp_opt_r8,0.380116,0.380049,6.7e-05
lead_cont_r6__temp_opt_r9,0.378923,0.379002,7.9e-05
lead_cont_r7__temp_opt_r1,0.376252,0.375955,0.000297
lead_cont_r7__temp_opt_r10,0.384138,0.384165,2.7e-05
lead_cont_r7__temp_opt_r11,0.375188,0.375294,0.000106
lead_cont_r7__temp_opt_r12,0.385032,0.384711,0.000321
lead_cont_r7__temp_opt_r2,0.373219,0.373275,5.6e-05
lead_cont_r7__temp_opt_r3,0.359908,0.360249,0.000341
lead_cont_r7__temp_opt_r4,0.374881,0.374988,0.000107
lead_cont_r7__temp_opt_r5,0.373322,0.373275,4.7e-05
lead_cont_r7__temp_opt_r6,0.369516,0.369377,0.000139
lead_cont_r7__temp_opt_r7,0.36106,0.361131,7.1e-05
lead_cont_r7__temp_opt_r8,0.395073,0.395117,4.4e-05
lead_cont_r7__temp_opt_r9,0.393539,0.393452,8.7e-05
lead_cont_r8__temp_opt_r1,0.350512,0.350413,9.9e-05
lead_cont_r8__temp_opt_r10,0.35848,0.358575,9.5e-05
lead_cont_r8__temp_opt_r11,0.34953,0.349621,9.1e-05
lead_cont_r8__temp_opt_r12,0.339796,0.339956,0.00016
lead_cont_r8__temp_opt_r2,0.345996,0.345942,5.4e-05
lead_cont_r8__temp_opt_r3,0.325778,0.325731,4.7e-05
lead_cont_r8__temp_opt_r4,0.344357,0.344256,0.000101
lead_cont_r8__temp_opt_r5,0.333243,0.333182,6.1e-05
lead_cont_r8__temp_opt_r6,0.326029,0.325952,7.7e-05
lead_cont_r8__temp_opt_r7,0.328769,0.328813,4.4e-05
lead_cont_r8__temp_opt_r8,0.343084,0.34309,6e-06
lead_cont_r8__temp_opt_r9,0.338992,0.338971,2.1e-05
lead_cont_r9__temp_opt_r1,0.366738,0.366843,0.000105
lead_cont_r9__temp_opt_r10,0.374706,0.374988,0.000282
lead_cont_r9__temp_opt_r11,0.365756,0.365795,3.9e-05
lead_cont_r9__temp_opt_r12,0.363133,0.363132,1e-06
lead_cont_r9__temp_opt_r2,0.362742,0.362669,7.3e-05
lead_cont_r9__temp_opt_r3,0.343415,0.343291,0.000124
lead_cont_r9__temp_opt_r4,0.362663,0.362669,6e-06
lead_cont_r9__temp_opt_r5,0.35508,0.355097,1.7e-05
lead_cont_r9__temp_opt_r6,0.348986,0.348888,9.8e-05
lead_cont_r9__temp_opt_r7,0.347535,0.347515,2e-05
lead_cont_r9__temp_opt_r8,0.368764,0.368681,8.3e-05
lead_cont_r9__temp_opt_r9,0.365918,0.365795,0.000123
lead_nec_r1__temp_opt_r1,0.048208,0.048118,9e-05
lead_nec_r1__temp_opt_r10,0.056176,0.056163,1.3e-05
lead_nec_r1__temp_opt_r11,0.047226,0.046802,0.000424
lead_nec_r1__temp_opt_r12,0.03396,0.034046,8.6e-05
lead_nec_r1__temp_opt_r2,0.043615,0.043722,0.000107
lead_nec_r1__temp_opt_r3,0.023324,0.023423,9.9e-05
lead_nec_r1__temp_opt_r4,0.0413,0.041352,5.2e-05
lead_nec_r1__temp_opt_r5,0.025478,0.025482,4e-06
lead_nec_r1__temp_opt_r6,0.01699,0.016957,3.3e-05
lead_nec_r1__temp_opt_r7,0.05579,0.055858,6.8e-05
lead_nec_r1__temp_opt_r8,0.03018,0.030177,3e-06
lead_nec_r1__temp_opt_r9,0.021518,0.021507,1.1e-05
lead_nec_r10__temp_opt_r1,0.040022,0.040062,4e-05
lead_nec_r10__temp_opt_r10,0.04799,0.048118,0.000128
lead_nec_r10__temp_opt_r11,0.03904,0.03904,0.0
lead_nec_r10__temp_opt_r12,0.033819,0.033854,3.5e-05
lead_nec_r10__temp_opt_r2,0.035747,0.035754,7e-06
lead_nec_r10__temp_opt_r3,0.015312,0.01529,2.2e-05
lead_nec_r10__temp_opt_r4,0.034827,0.034932,0.000105
lead_nec_r10__temp_opt_r5,0.023857,0.023864,7e-06
lead_nec_r10__temp_opt_r6,0.016654,0.016723,6.9e-05
lead_nec_r10__temp_opt_r7,0.049739,0.049808,6.9e-05
lead_nec_r10__temp_opt_r8,0.033752,0.033724,2.8e-05
lead_nec_r10__temp_opt_r9,0.029687,0.029666,2.1e-05
lead_nec_r11__temp_opt_r1,0.04381,0.043722,8.8e-05
lead_nec_r11__temp_opt_r10,0.051778,0.051771,7e-06
lead_nec_r11__temp_opt_r11,0.042828,0.042981,0.000153
lead_nec_r11__temp_opt_r12,0.033773,0.033724,4.9e-05
lead_nec_r11__temp_opt_r2,0.039294,0.039218,7.6e-05
lead_nec_r11__temp_opt_r3,0.018927,0.018908,1.9e-05
lead_nec_r11__temp_opt_r4,0.03771,0.037923,0.000213
lead_nec_r11__temp_opt_r5,0.024327,0.024345,1.8e-05
lead_nec_r11__temp_opt_r6,0.016182,0.016225,4.3e-05
lead_nec_r11__temp_opt_r7,0.052425,0.052438,1.3e-05
lead_nec_r11__temp_opt_r8,0.031875,0.031966,9.1e-05
lead_nec_r11__temp_opt_r9,0.025898,0.026068,0.00017
lead_nec_r12__temp_opt_r1,0.026343,0.026301,4.2e-05
lead_nec_r12__temp_opt_r10,0.034311,0.034322,1.1e-05
lead_nec_r12__temp_opt_r11,0.025361,0.025397,3.6e-05
lead_nec_r12__temp_opt_r12,0.038264,0.038253,1.1e-05
lead_nec_r12__temp_opt_r2,0.023179,0.023178,1e-06
lead_nec_r12__temp_opt_r3,0.009735,0.009808,7.3e-05
lead_nec_r12__temp_opt_r4,0.024754,0.024695,5.9e-05
lead_nec_r12__temp_opt_r5,0.023149,0.023134,1.5e-05
lead_nec_r12__temp_opt_r6,0.019343,0.019343,0.0
lead_nec_r12__temp_opt_r7,0.041415,0.041352,6.3e-05
lead_nec_r12__temp_opt_r8,0.044899,0.044878,2.1e-05
lead_nec_r12__temp_opt_r9,0.043366,0.043272,9.4e-05
lead_nec_r2__temp_opt_r1,0.024139,0.02414,1e-06
lead_nec_r2__temp_opt_r10,0.032107,0.031966,0.000141
lead_nec_r2__temp_opt_r11,0.023157,0.023178,2.1e-05
lead_nec_r2__temp_opt_r12,0.039569,0.03956,9e-06
lead_nec_r2__temp_opt_r2,0.021305,0.021289,1.6e-05
lead_nec_r2__temp_opt_r3,0.009567,0.009583,1.6e-05
lead_nec_r2__temp_opt_r4,0.023324,0.023423,9.9e-05
lead_nec_r2__temp_opt_r5,0.023013,0.023002,1.1e-05
lead_nec_r2__temp_opt_r6,0.01924,0.01917,7e-05
lead_nec_r2__temp_opt_r7,0.040584,0.040608,2.4e-05
lead_nec_r2__temp_opt_r8,0.046913,0.046802,0.000111
lead_nec_r2__temp_opt_r9,0.045569,0.045595,2.6e-05
lead_nec_r3__temp_opt_r1,0.041965,0.042067,0.000102
lead_nec_r3__temp_opt_r10,0.049933,0.049808,0.000125
lead_nec_r3__temp_opt_r11,0.040983,0.041159,0.000176
lead_nec_r3__temp_opt_r12,0.033982,0.034046,6.4e-05
lead_nec_r3__temp_opt_r2,0.037448,0.03749,4.2e-05
lead_nec_r3__temp_opt_r3,0.017081,0.017037,4.4e-05
lead_nec_r3__temp_opt_r4,0.036133,0.036132,1e-06
lead_nec_r3__temp_opt_r5,0.023884,0.023902,1.8e-05
lead_nec_r3__temp_opt_r6,0.016121,0.016225,0.000104
lead_nec_r3__temp_opt_r7,0.051014,0.050982,3.2e-05
lead_nec_r3__temp_opt_r8,0.032958,0.032956,2e-06
