pair_id,state_i,state_j,coarse_i,coarse_j,same_coarse,d0_mean,d0_max,d1_mean,d1_max,closure_drift,n_common_actions,pair_type
cross_stall_r4__temp_opt_r1,cross_stall_r4,temp_opt_r1,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r10,cross_stall_r4,temp_opt_r10,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r11,cross_stall_r4,temp_opt_r11,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r12,cross_stall_r4,temp_opt_r12,cross,block_or_occupancy,0,0.003263,0.0261,0.09038,0.515152,0.087117,8,cross
cross_stall_r4__temp_opt_r2,cross_stall_r4,temp_opt_r2,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r3,cross_stall_r4,temp_opt_r3,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r4,cross_stall_r4,temp_opt_r4,cross,block_or_occupancy,0,0.0,0.0,0.017933,0.137922,0.017933,8,cross
cross_stall_r4__temp_opt_r5,cross_stall_r4,temp_opt_r5,cross,block_or_occupancy,0,0.0,0.0,0.000839,0.006711,0.000839,8,cross
cross_stall_r4__temp_opt_r6,cross_stall_r4,temp_opt_r6,cross,block_or_occupancy,0,0.0,0.0,0.001653,0.013224,0.001653,8,cross
cross_stall_r4__temp_opt_r7,cross_stall_r4,temp_opt_r7,cross,block_or_occupancy,0,0.025325,0.1523,0.127714,0.75,0.102389,8,cross
cross_stall_r4__temp_opt_r8,cross_stall_r4,temp_opt_r8,cross,block_or_occupancy,0,0.0,0.0,0.054792,0.279048,0.054792,8,cross
cross_stall_r4__temp_opt_r9,cross_stall_r4,temp_opt_r9,cross,block_or_occupancy,0,0.0,0.0,0.001824,0.011331,0.001824,8,cross
cross_stall_r5__cross_stall_r6,cross_stall_r5,cross_stall_r6,cross,cross,1,0.0349,0.2167,0.089199,0.540219,0.054299,8,same
cross_stall_r5__cross_stall_r7,cross_stall_r5,cross_stall_r7,cross,cross,1,0.0349,0.2167,0.089199,0.540219,0.054299,8,same
cross_stall_r5__cross_stall_r8,cross_stall_r5,cross_stall_r8,cross,cross,1,0.0349,0.2167,0.089199,0.540219,0.054299,8,same
cross_stall_r5__cross_stall_r9,cross_stall_r5,cross_stall_r9,cross,cross,1,0.0349,0.2167,0.072233,0.40758,0.037333,8,same
cross_stall_r5__lead_cont_r1,cross_stall_r5,lead_cont_r1,cross,lead,0,0.777937,1.0,0.633673,0.827217,-0.144264,8,cross
cross_stall_r5__lead_cont_r10,cross_stall_r5,lead_cont_r10,cross,lead,0,0.71945,1.0,0.615869,0.816957,-0.103581,8,cross
cross_stall_r5__lead_cont_r11,cross_stall_r5,lead_cont_r11,cross,lead,0,0.73565,1.0,0.63262,0.835315,-0.10303,8,cross
cross_stall_r5__lead_cont_r12,cross_stall_r5,lead_cont_r12,cross,lead,0,0.70465,1.0,0.60124,0.782481,-0.10341,8,cross
cross_stall_r5__lead_cont_r2,cross_stall_r5,lead_cont_r2,cross,lead,0,0.704813,1.0,0.594397,0.762657,-0.110416,8,cross
cross_stall_r5__lead_cont_r3,cross_stall_r5,lead_cont_r3,cross,lead,0,0.730887,1.0,0.63119,0.831629,-0.099697,8,cross
cross_stall_r5__lead_cont_r4,cross_stall_r5,lead_cont_r4,cross,lead,0,0.6861,1.0,0.600631,0.797198,-0.085469,8,cross
cross_stall_r5__lead_cont_r5,cross_stall_r5,lead_cont_r5,cross,lead,0,0.751588,1.0,0.626096,0.818829,-0.125492,8,cross
cross_stall_r5__lead_cont_r6,cross_stall_r5,lead_cont_r6,cross,lead,0,0.686087,1.0,0.593949,0.76797,-0.092138,8,cross
cross_stall_r5__lead_cont_r7,cross_stall_r5,lead_cont_r7,cross,lead,0,0.70465,1.0,0.60124,0.782481,-0.10341,8,cross
cross_stall_r5__lead_cont_r8,cross_stall_r5,lead_cont_r8,cross,lead,0,0.71945,1.0,0.615869,0.816957,-0.103581,8,cross
cross_stall_r5__lead_cont_r9,cross_stall_r5,lead_cont_r9,cross,lead,0,0.7155,1.0,0.615448,0.816893,-0.100052,8,cross
cross_stall_r5__lead_nec_r1,cross_stall_r5,lead_nec_r1,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r10,cross_stall_r5,lead_nec_r10,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r11,cross_stall_r5,lead_nec_r11,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r12,cross_stall_r5,lead_nec_r12,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r2,cross_stall_r5,lead_nec_r2,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r3,cross_stall_r5,lead_nec_r3,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r4,cross_stall_r5,lead_nec_r4,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r5,cross_stall_r5,lead_nec_r5,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r6,cross_stall_r5,lead_nec_r6,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r7,cross_stall_r5,lead_nec_r7,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r8,cross_stall_r5,lead_nec_r8,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_nec_r9,cross_stall_r5,lead_nec_r9,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r1,cross_stall_r5,lead_opt_r1,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r10,cross_stall_r5,lead_opt_r10,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r11,cross_stall_r5,lead_opt_r11,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r12,cross_stall_r5,lead_opt_r12,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r2,cross_stall_r5,lead_opt_r2,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r3,cross_stall_r5,lead_opt_r3,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r4,cross_stall_r5,lead_opt_r4,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r5,cross_stall_r5,lead_opt_r5,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r6,cross_stall_r5,lead_opt_r6,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__lead_opt_r7,cross_stall_r5,lead_opt_r7,cross,lead,0,0.0349,0.2167,0.072751,0.411444,0.037851,8,cross
cross_stall_r5__lead_opt_r8,cross_stall_r5,lead_opt_r8,cross,lead,0,0.0349,0.2167,0.055006,0.275319,0.020106,8,cross
cross_stall_r5__lead_opt_r9,cross_stall_r5,lead_opt_r9,cross,lead,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r1,cross_stall_r5,temp_opt_r1,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r10,cross_stall_r5,temp_opt_r10,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r11,cross_stall_r5,temp_opt_r11,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r12,cross_stall_r5,temp_opt_r12,cross,block_or_occupancy,0,0.031637,0.1906,0.038514,0.258554,0.006877,8,cross
cross_stall_r5__temp_opt_r2,cross_stall_r5,temp_opt_r2,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r3,cross_stall_r5,temp_opt_r3,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r4,cross_stall_r5,temp_opt_r4,cross,block_or_occupancy,0,0.0349,0.2167,0.073574,0.415219,0.038674,8,cross
cross_stall_r5__temp_opt_r5,cross_stall_r5,temp_opt_r5,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r6,cross_stall_r5,temp_opt_r6,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r5__temp_opt_r7,cross_stall_r5,temp_opt_r7,cross,block_or_occupancy,0,0.009575,0.0644,0.053146,0.259318,0.043571,8,cross
cross_stall_r5__temp_opt_r8,cross_stall_r5,temp_opt_r8,cross,block_or_occupancy,0,0.0349,0.2167,0.034407,0.261171,-0.000493,8,cross
cross_stall_r5__temp_opt_r9,cross_stall_r5,temp_opt_r9,cross,block_or_occupancy,0,0.0349,0.2167,0.089199,0.540219,0.054299,8,cross
cross_stall_r6__cross_stall_r7,cross_stall_r6,cross_stall_r7,cross,cross,1,0.0,0.0,0.003366,0.020867,0.003366,8,same
cross_stall_r6__cross_stall_r8,cross_stall_r6,cross_stall_r8,cross,cross,1,0.0,0.0,0.005055,0.034382,0.005055,8,same
cross_stall_r6__cross_stall_r9,cross_stall_r6,cross_stall_r9,cross,cross,1,0.0,0.0,0.020519,0.146511,0.020519,8,same
cross_stall_r6__lead_cont_r1,cross_stall_r6,lead_cont_r1,cross,lead,0,0.812837,1.0,0.657505,0.827217,-0.155332,8,cross
cross_stall_r6__lead_cont_r10,cross_stall_r6,lead_cont_r10,cross,lead,0,0.75435,1.0,0.635199,0.798084,-0.119151,8,cross
cross_stall_r6__lead_cont_r11,cross_stall_r6,lead_cont_r11,cross,lead,0,0.77055,1.0,0.654913,0.824237,-0.115637,8,cross
cross_stall_r6__lead_cont_r12,cross_stall_r6,lead_cont_r12,cross,lead,0,0.73955,1.0,0.618702,0.759141,-0.120848,8,cross
cross_stall_r6__lead_cont_r2,cross_stall_r6,lead_cont_r2,cross,lead,0,0.739712,1.0,0.612422,0.748906,-0.12729,8,cross
cross_stall_r6__lead_cont_r3,cross_stall_r6,lead_cont_r3,cross,lead,0,0.765788,1.0,0.65307,0.821038,-0.112718,8,cross
cross_stall_r6__lead_cont_r4,cross_stall_r6,lead_cont_r4,cross,lead,0,0.721,1.0,0.618904,0.775236,-0.102096,8,cross
cross_stall_r6__lead_cont_r5,cross_stall_r6,lead_cont_r5,cross,lead,0,0.786488,1.0,0.647486,0.805398,-0.139002,8,cross
cross_stall_r6__lead_cont_r6,cross_stall_r6,lead_cont_r6,cross,lead,0,0.720988,1.0,0.609841,0.741603,-0.111147,8,cross
cross_stall_r6__lead_cont_r7,cross_stall_r6,lead_cont_r7,cross,lead,0,0.73955,1.0,0.618702,0.759141,-0.120848,8,cross
cross_stall_r6__lead_cont_r8,cross_stall_r6,lead_cont_r8,cross,lead,0,0.75435,1.0,0.635199,0.798084,-0.119151,8,cross
cross_stall_r6__lead_cont_r9,cross_stall_r6,lead_cont_r9,cross,lead,0,0.7504,1.0,0.634778,0.79802,-0.115622,8,cross
cross_stall_r6__lead_nec_r1,cross_stall_r6,lead_nec_r1,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r10,cross_stall_r6,lead_nec_r10,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r11,cross_stall_r6,lead_nec_r11,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r12,cross_stall_r6,lead_nec_r12,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r2,cross_stall_r6,lead_nec_r2,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r3,cross_stall_r6,lead_nec_r3,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r4,cross_stall_r6,lead_nec_r4,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r5,cross_stall_r6,lead_nec_r5,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r6,cross_stall_r6,lead_nec_r6,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r7,cross_stall_r6,lead_nec_r7,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r8,cross_stall_r6,lead_nec_r8,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_nec_r9,cross_stall_r6,lead_nec_r9,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r1,cross_stall_r6,lead_opt_r1,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r10,cross_stall_r6,lead_opt_r10,cross,lead,0,0.0,0.0,0.004256,0.02799,0.004256,8,cross
cross_stall_r6__lead_opt_r11,cross_stall_r6,lead_opt_r11,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r12,cross_stall_r6,lead_opt_r12,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r2,cross_stall_r6,lead_opt_r2,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r3,cross_stall_r6,lead_opt_r3,cross,lead,0,0.0,0.0,0.004734,0.031816,0.004734,8,cross
cross_stall_r6__lead_opt_r4,cross_stall_r6,lead_opt_r4,cross,lead,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__lead_opt_r5,cross_stall_r6,lead_opt_r5,cross,lead,0,0.0,0.0,0.001578,0.009827,0.001578,8,cross
cross_stall_r6__lead_opt_r6,cross_stall_r6,lead_opt_r6,cross,lead,0,0.0,0.0,0.004789,0.032251,0.004789,8,cross
cross_stall_r6__lead_opt_r7,cross_stall_r6,lead_opt_r7,cross,lead,0,0.0,0.0,0.017631,0.134003,0.017631,8,cross
cross_stall_r6__lead_opt_r8,cross_stall_r6,lead_opt_r8,cross,lead,0,0.0,0.0,0.035674,0.2649,0.035674,8,cross
cross_stall_r6__lead_opt_r9,cross_stall_r6,lead_opt_r9,cross,lead,0,0.0,0.0,0.003346,0.020708,0.003346,8,cross
cross_stall_r6__temp_opt_r1,cross_stall_r6,temp_opt_r1,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r10,cross_stall_r6,temp_opt_r10,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r11,cross_stall_r6,temp_opt_r11,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r12,cross_stall_r6,temp_opt_r12,cross,block_or_occupancy,0,0.003263,0.0261,0.09038,0.515152,0.087117,8,cross
cross_stall_r6__temp_opt_r2,cross_stall_r6,temp_opt_r2,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r3,cross_stall_r6,temp_opt_r3,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r4,cross_stall_r6,temp_opt_r4,cross,block_or_occupancy,0,0.0,0.0,0.016114,0.128398,0.016114,8,cross
cross_stall_r6__temp_opt_r5,cross_stall_r6,temp_opt_r5,cross,block_or_occupancy,0,0.0,0.0,0.004241,0.027869,0.004241,8,cross
cross_stall_r6__temp_opt_r6,cross_stall_r6,temp_opt_r6,cross,block_or_occupancy,0,0.0,0.0,0.005055,0.034382,0.005055,8,cross
cross_stall_r6__temp_opt_r7,cross_stall_r6,temp_opt_r7,cross,block_or_occupancy,0,0.025325,0.1523,0.127714,0.75,0.102389,8,cross
cross_stall_r6__temp_opt_r8,cross_stall_r6,temp_opt_r8,cross,block_or_occupancy,0,0.0,0.0,0.054792,0.279048,0.054792,8,cross
cross_stall_r6__temp_opt_r9,cross_stall_r6,temp_opt_r9,cross,block_or_occupancy,0,0.0,0.0,0.001578,0.009827,0.001578,8,cross
cross_stall_r7__cross_stall_r8,cross_stall_r7,cross_stall_r8,cross,cross,1,0.0,0.0,0.001689,0.013515,0.001689,8,same
cross_stall_r7__cross_stall_r9,cross_stall_r7,cross_stall_r9,cross,cross,1,0.0,0.0,0.022176,0.153712,0.022176,8,same
cross_stall_r7__lead_cont_r1,cross_stall_r7,lead_cont_r1,cross,lead,0,0.812837,1.0,0.66087,0.836873,-0.151967,8,cross
cross_stall_r7__lead_cont_r10,cross_stall_r7,lead_cont_r10,cross,lead,0,0.75435,1.0,0.638565,0.804141,-0.115785,8,cross
cross_stall_r7__lead_cont_r11,cross_stall_r7,lead_cont_r11,cross,lead,0,0.77055,1.0,0.658279,0.832138,-0.112271,8,cross
cross_stall_r7__lead_cont_r12,cross_stall_r7,lead_cont_r12,cross,lead,0,0.73955,1.0,0.622068,0.780008,-0.117482,8,cross
cross_stall_r7__lead_cont_r2,cross_stall_r7,lead_cont_r2,cross,lead,0,0.739712,1.0,0.615787,0.769773,-0.123925,8,cross
cross_stall_r7__lead_cont_r3,cross_stall_r7,lead_cont_r3,cross,lead,0,0.765788,1.0,0.656435,0.827548,-0.109353,8,cross
cross_stall_r7__lead_cont_r4,cross_stall_r7,lead_cont_r4,cross,lead,0,0.721,1.0,0.62227,0.786369,-0.09873,8,cross
cross_stall_r7__lead_cont_r5,cross_stall_r7,lead_cont_r5,cross,lead,0,0.786488,1.0,0.650851,0.824071,-0.135637,8,cross
cross_stall_r7__lead_cont_r6,cross_stall_r7,lead_cont_r6,cross,lead,0,0.720988,1.0,0.613206,0.76247,-0.107782,8,cross
cross_stall_r7__lead_cont_r7,cross_stall_r7,lead_cont_r7,cross,lead,0,0.73955,1.0,0.622068,0.780008,-0.117482,8,cross
cross_stall_r7__lead_cont_r8,cross_stall_r7,lead_cont_r8,cross,lead,0,0.75435,1.0,0.638565,0.804141,-0.115785,8,cross
cross_stall_r7__lead_cont_r9,cross_stall_r7,lead_cont_r9,cross,lead,0,0.7504,1.0,0.638144,0.804077,-0.112256,8,cross
cross_stall_r7__lead_nec_r1,cross_stall_r7,lead_nec_r1,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r10,cross_stall_r7,lead_nec_r10,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r11,cross_stall_r7,lead_nec_r11,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r12,cross_stall_r7,lead_nec_r12,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r2,cross_stall_r7,lead_nec_r2,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r3,cross_stall_r7,lead_nec_r3,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r4,cross_stall_r7,lead_nec_r4,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r5,cross_stall_r7,lead_nec_r5,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r6,cross_stall_r7,lead_nec_r6,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r7,cross_stall_r7,lead_nec_r7,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r8,cross_stall_r7,lead_nec_r8,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_nec_r9,cross_stall_r7,lead_nec_r9,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r1,cross_stall_r7,lead_opt_r1,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r10,cross_stall_r7,lead_opt_r10,cross,lead,0,0.0,0.0,0.00089,0.007123,0.00089,8,cross
cross_stall_r7__lead_opt_r11,cross_stall_r7,lead_opt_r11,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r12,cross_stall_r7,lead_opt_r12,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r2,cross_stall_r7,lead_opt_r2,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r3,cross_stall_r7,lead_opt_r3,cross,lead,0,0.0,0.0,0.001369,0.010949,0.001369,8,cross
cross_stall_r7__lead_opt_r4,cross_stall_r7,lead_opt_r4,cross,lead,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__lead_opt_r5,cross_stall_r7,lead_opt_r5,cross,lead,0,0.0,0.0,0.001788,0.01104,0.001788,8,cross
cross_stall_r7__lead_opt_r6,cross_stall_r7,lead_opt_r6,cross,lead,0,0.0,0.0,0.001423,0.011384,0.001423,8,cross
cross_stall_r7__lead_opt_r7,cross_stall_r7,lead_opt_r7,cross,lead,0,0.0,0.0,0.019288,0.141205,0.019288,8,cross
cross_stall_r7__lead_opt_r8,cross_stall_r7,lead_opt_r8,cross,lead,0,0.0,0.0,0.036431,0.2649,0.036431,8,cross
cross_stall_r7__lead_opt_r9,cross_stall_r7,lead_opt_r9,cross,lead,0,0.0,0.0,0.000176,0.001404,0.000176,8,cross
cross_stall_r7__temp_opt_r1,cross_stall_r7,temp_opt_r1,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r10,cross_stall_r7,temp_opt_r10,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r11,cross_stall_r7,temp_opt_r11,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r12,cross_stall_r7,temp_opt_r12,cross,block_or_occupancy,0,0.003263,0.0261,0.09038,0.515152,0.087117,8,cross
cross_stall_r7__temp_opt_r2,cross_stall_r7,temp_opt_r2,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r3,cross_stall_r7,temp_opt_r3,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r4,cross_stall_r7,temp_opt_r4,cross,block_or_occupancy,0,0.0,0.0,0.017643,0.135599,0.017643,8,cross
cross_stall_r7__temp_opt_r5,cross_stall_r7,temp_opt_r5,cross,block_or_occupancy,0,0.0,0.0,0.000875,0.007001,0.000875,8,cross
cross_stall_r7__temp_opt_r6,cross_stall_r7,temp_opt_r6,cross,block_or_occupancy,0,0.0,0.0,0.001689,0.013515,0.001689,8,cross
cross_stall_r7__temp_opt_r7,cross_stall_r7,temp_opt_r7,cross,block_or_occupancy,0,0.025325,0.1523,0.127714,0.75,0.102389,8,cross
cross_stall_r7__temp_opt_r8,cross_stall_r7,temp_opt_r8,cross,block_or_occupancy,0,0.0,0.0,0.054792,0.279048,0.054792,8,cross
cross_stall_r7__temp_opt_r9,cross_stall_r7,temp_opt_r9,cross,block_or_occupancy,0,0.0,0.0,0.001788,0.01104,0.001788,8,cross
cross_stall_r8__cross_stall_r9,cross_stall_r8,cross_stall_r9,cross,cross,1,0.0,0.0,0.022466,0.156035,0.022466,8,same
cross_stall_r8__lead_cont_r1,cross_stall_r8,lead_cont_r1,cross,lead,0,0.812837,1.0,0.66256,0.850388,-0.150277,8,cross
cross_stall_r8__lead_cont_r10,cross_stall_r8,lead_cont_r10,cross,lead,0,0.75435,1.0,0.640254,0.804141,-0.114096,8,cross
cross_stall_r8__lead_cont_r11,cross_stall_r8,lead_cont_r11,cross,lead,0,0.77055,1.0,0.659968,0.845652,-0.110582,8,cross
cross_stall_r8__lead_cont_r12,cross_stall_r8,lead_cont_r12,cross,lead,0,0.73955,1.0,0.623757,0.793523,-0.115793,8,cross
cross_stall_r8__lead_cont_r2,cross_stall_r8,lead_cont_r2,cross,lead,0,0.739712,1.0,0.617477,0.783288,-0.122235,8,cross
cross_stall_r8__lead_cont_r3,cross_stall_r8,lead_cont_r3,cross,lead,0,0.765788,1.0,0.658125,0.841062,-0.107663,8,cross
cross_stall_r8__lead_cont_r4,cross_stall_r8,lead_cont_r4,cross,lead,0,0.721,1.0,0.623959,0.799884,-0.097041,8,cross
cross_stall_r8__lead_cont_r5,cross_stall_r8,lead_cont_r5,cross,lead,0,0.786488,1.0,0.652541,0.837585,-0.133947,8,cross
cross_stall_r8__lead_cont_r6,cross_stall_r8,lead_cont_r6,cross,lead,0,0.720988,1.0,0.614896,0.775985,-0.106092,8,cross
cross_stall_r8__lead_cont_r7,cross_stall_r8,lead_cont_r7,cross,lead,0,0.73955,1.0,0.623757,0.793523,-0.115793,8,cross
cross_stall_r8__lead_cont_r8,cross_stall_r8,lead_cont_r8,cross,lead,0,0.75435,1.0,0.640254,0.804141,-0.114096,8,cross
cross_stall_r8__lead_cont_r9,cross_stall_r8,lead_cont_r9,cross,lead,0,0.7504,1.0,0.639833,0.804077,-0.110567,8,cross
cross_stall_r8__lead_nec_r1,cross_stall_r8,lead_nec_r1,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r10,cross_stall_r8,lead_nec_r10,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r11,cross_stall_r8,lead_nec_r11,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r12,cross_stall_r8,lead_nec_r12,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r2,cross_stall_r8,lead_nec_r2,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r3,cross_stall_r8,lead_nec_r3,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r4,cross_stall_r8,lead_nec_r4,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r5,cross_stall_r8,lead_nec_r5,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
cross_stall_r8__lead_nec_r6,cross_stall_r8,lead_nec_r6,cross,lead,0,0.0,0.0,0.0,0.0,0.0,8,cross
